CATCHMENT,NETWORK,YEAR,MMWR-YEAR,MMWR-WEEK,AGE CATEGORY,SEX,RACE,CUMULATIVE RATE,WEEKLY RATE
Connecticut,EIP,2020-22,2020,16,Overall,Overall,Overall,142.5,40.1
Connecticut,EIP,2020-22,2020,17,Overall,Overall,Overall,174.3,31.9
Connecticut,EIP,2020-22,2020,18,Overall,Overall,Overall,202.8,28.5
Connecticut,EIP,2020-22,2020,19,Overall,Overall,Overall,227,24.2
Connecticut,EIP,2020-22,2020,20,Overall,Overall,Overall,245.1,18.1
Connecticut,EIP,2020-22,2020,21,Overall,Overall,Overall,258.4,13.3
Connecticut,EIP,2020-22,2020,22,Overall,Overall,Overall,267.1,8.7
Connecticut,EIP,2020-22,2020,23,Overall,Overall,Overall,273.2,6.1
Connecticut,EIP,2020-22,2020,24,Overall,Overall,Overall,276.6,3.5
Connecticut,EIP,2020-22,2020,25,Overall,Overall,Overall,278.8,2.2
Connecticut,EIP,2020-22,2020,26,Overall,Overall,Overall,280.4,1.6
Connecticut,EIP,2020-22,2020,27,Overall,Overall,Overall,282.3,1.9
Connecticut,EIP,2020-22,2020,28,Overall,Overall,Overall,285.1,2.9
Connecticut,EIP,2020-22,2020,29,Overall,Overall,Overall,286.8,1.7
Connecticut,EIP,2020-22,2020,30,Overall,Overall,Overall,289.5,2.7
Connecticut,EIP,2020-22,2020,31,Overall,Overall,Overall,291.7,2.3
Connecticut,EIP,2020-22,2020,32,Overall,Overall,Overall,294,2.3
Connecticut,EIP,2020-22,2020,33,Overall,Overall,Overall,295.9,1.9
Connecticut,EIP,2020-22,2020,34,Overall,Overall,Overall,298.4,2.6
Connecticut,EIP,2020-22,2020,35,Overall,Overall,Overall,300.2,1.8
Connecticut,EIP,2020-22,2020,36,Overall,Overall,Overall,302.2,2
Connecticut,EIP,2020-22,2020,37,Overall,Overall,Overall,304,1.8
Connecticut,EIP,2020-22,2020,38,Overall,Overall,Overall,306.6,2.7
Connecticut,EIP,2020-22,2020,39,Overall,Overall,Overall,308.8,2.2
Connecticut,EIP,2020-22,2020,40,Overall,Overall,Overall,312,3.2
Connecticut,EIP,2020-22,2020,41,Overall,Overall,Overall,316,4
Connecticut,EIP,2020-22,2020,42,Overall,Overall,Overall,320.3,4.3
Connecticut,EIP,2020-22,2020,43,Overall,Overall,Overall,326.3,5.9
Connecticut,EIP,2020-22,2020,44,Overall,Overall,Overall,338.1,11.8
Connecticut,EIP,2020-22,2020,45,Overall,Overall,Overall,354,15.9
Connecticut,EIP,2020-22,2020,46,Overall,Overall,Overall,381.9,27.9
Connecticut,EIP,2020-22,2020,47,Overall,Overall,Overall,411.7,29.8
Connecticut,EIP,2020-22,2020,48,Overall,Overall,Overall,442.3,30.6
Connecticut,EIP,2020-22,2020,49,Overall,Overall,Overall,475.9,33.6
Connecticut,EIP,2020-22,2020,50,Overall,Overall,Overall,511.8,35.9
Connecticut,EIP,2020-22,2020,51,Overall,Overall,Overall,541.8,30
Connecticut,EIP,2020-22,2020,52,Overall,Overall,Overall,575,33.1
Connecticut,EIP,2020-22,2020,53,Overall,Overall,Overall,602,27
Connecticut,EIP,2020-22,2021,1,Overall,Overall,Overall,626.6,24.6
Connecticut,EIP,2020-22,2021,2,Overall,Overall,Overall,656.1,29.5
Connecticut,EIP,2020-22,2021,3,Overall,Overall,Overall,680.1,24.1
Connecticut,EIP,2020-22,2021,4,Overall,Overall,Overall,701.8,21.6
Connecticut,EIP,2020-22,2021,5,Overall,Overall,Overall,724.1,22.4
Connecticut,EIP,2020-22,2021,6,Overall,Overall,Overall,740.8,16.7
Connecticut,EIP,2020-22,2021,7,Overall,Overall,Overall,754.7,13.9
Connecticut,EIP,2020-22,2021,8,Overall,Overall,Overall,766.4,11.6
Connecticut,EIP,2020-22,2021,9,Overall,Overall,Overall,780.7,14.3
Connecticut,EIP,2020-22,2021,10,Overall,Overall,Overall,797.2,16.5
Connecticut,EIP,2020-22,2021,11,Overall,Overall,Overall,813.4,16.3
Connecticut,EIP,2020-22,2021,12,Overall,Overall,Overall,831.6,18.2
Connecticut,EIP,2020-22,2021,13,Overall,Overall,Overall,849.4,17.9
Connecticut,EIP,2020-22,2021,14,Overall,Overall,Overall,870.6,21.1
Connecticut,EIP,2020-22,2021,15,Overall,Overall,Overall,886.6,16.1
Connecticut,EIP,2020-22,2021,16,Overall,Overall,Overall,901.4,14.8
Connecticut,EIP,2020-22,2021,17,Overall,Overall,Overall,912.6,11.1
Connecticut,EIP,2020-22,2021,18,Overall,Overall,Overall,922.8,10.3
Connecticut,EIP,2020-22,2021,19,Overall,Overall,Overall,927.6,4.7
Connecticut,EIP,2020-22,2021,20,Overall,Overall,Overall,931.4,3.8
Connecticut,EIP,2020-22,2021,21,Overall,Overall,Overall,935.7,4.2
Connecticut,EIP,2020-22,2021,22,Overall,Overall,Overall,938.6,3
Connecticut,EIP,2020-22,2021,23,Overall,Overall,Overall,940,1.4
Connecticut,EIP,2020-22,2021,24,Overall,Overall,Overall,942.4,2.4
Connecticut,EIP,2020-22,2021,25,Overall,Overall,Overall,944.2,1.8
Connecticut,EIP,2020-22,2021,26,Overall,Overall,Overall,945.9,1.8
Connecticut,EIP,2020-22,2021,27,Overall,Overall,Overall,947.8,1.9
Connecticut,EIP,2020-22,2021,28,Overall,Overall,Overall,950,2.2
Connecticut,EIP,2020-22,2021,29,Overall,Overall,Overall,952.9,3
Connecticut,EIP,2020-22,2021,30,Overall,Overall,Overall,958.2,5.2
Connecticut,EIP,2020-22,2021,31,Overall,Overall,Overall,965.2,7
Connecticut,EIP,2020-22,2021,32,Overall,Overall,Overall,973.8,8.6
Connecticut,EIP,2020-22,2021,33,Overall,Overall,Overall,983.5,9.8
Connecticut,EIP,2020-22,2021,34,Overall,Overall,Overall,993.8,10.3
Connecticut,EIP,2020-22,2021,35,Overall,Overall,Overall,1002.5,8.7
Connecticut,EIP,2020-22,2021,36,Overall,Overall,Overall,1011.3,8.9
Connecticut,EIP,2020-22,2021,37,Overall,Overall,Overall,1017.8,6.4
Connecticut,EIP,2020-22,2021,38,Overall,Overall,Overall,1023.7,5.9
Connecticut,EIP,2020-22,2021,39,Overall,Overall,Overall,1028.5,4.8
Connecticut,EIP,2020-22,2021,40,Overall,Overall,Overall,1034.5,6
Connecticut,EIP,2020-22,2021,41,Overall,Overall,Overall,1042,7.5
Connecticut,EIP,2020-22,2021,42,Overall,Overall,Overall,1047.4,5.3
Connecticut,EIP,2020-22,2021,43,Overall,Overall,Overall,1053.8,6.4
Connecticut,EIP,2020-22,2021,44,Overall,Overall,Overall,1060.8,7
Connecticut,EIP,2020-22,2021,45,Overall,Overall,Overall,1067.6,6.8
Connecticut,EIP,2020-22,2021,46,Overall,Overall,Overall,1076.8,9.2
Connecticut,EIP,2020-22,2021,47,Overall,Overall,Overall,1087.4,10.7
Connecticut,EIP,2020-22,2021,48,Overall,Overall,Overall,1101.1,13.7
Connecticut,EIP,2020-22,2021,49,Overall,Overall,Overall,1122.7,21.6
Connecticut,EIP,2020-22,2021,50,Overall,Overall,Overall,1151.7,29
Connecticut,EIP,2020-22,2021,51,Overall,Overall,Overall,1177.9,26.1
Connecticut,EIP,2020-22,2021,52,Overall,Overall,Overall,1230.9,53
Connecticut,EIP,2020-22,2022,1,Overall,Overall,Overall,1298.4,67.6
Connecticut,EIP,2020-22,2022,2,Overall,Overall,Overall,1357.5,59.1
Connecticut,EIP,2020-22,2022,3,Overall,Overall,Overall,1401.8,44.3
Connecticut,EIP,2020-22,2022,4,Overall,Overall,Overall,1431.1,29.3
Connecticut,EIP,2020-22,2022,5,Overall,Overall,Overall,1452.8,21.7
Connecticut,EIP,2020-22,2022,6,Overall,Overall,Overall,1466.4,13.6
Connecticut,EIP,2020-22,2022,7,Overall,Overall,Overall,1474.5,8.1
Connecticut,EIP,2020-22,2022,8,Overall,Overall,Overall,1481.5,7
Connecticut,EIP,2020-22,2022,9,Overall,Overall,Overall,1487.1,5.5
Connecticut,EIP,2020-22,2022,10,Overall,Overall,Overall,1492.3,5.2
Connecticut,EIP,2020-22,2022,11,Overall,Overall,Overall,1495.8,3.6
Connecticut,EIP,2020-22,2022,12,Overall,Overall,Overall,1499.6,3.7
Connecticut,EIP,2020-22,2022,13,Overall,Overall,Overall,1503.3,3.7
Connecticut,EIP,2020-22,2022,14,Overall,Overall,Overall,1508.5,5.1
Connecticut,EIP,2020-22,2022,15,Overall,Overall,Overall,1514.6,6.1
Connecticut,EIP,2020-22,2022,16,Overall,Overall,Overall,1521.1,6.5
Connecticut,EIP,2020-22,2022,17,Overall,Overall,Overall,1530.7,9.6
Connecticut,EIP,2020-22,2022,18,Overall,Overall,Overall,1542,11.3
Connecticut,EIP,2020-22,2022,19,Overall,Overall,Overall,1556.8,14.8
Connecticut,EIP,2020-22,2022,20,Overall,Overall,Overall,1570.5,13.7
Connecticut,EIP,2020-22,2022,21,Overall,Overall,Overall,1583.6,13
Connecticut,EIP,2020-22,2022,22,Overall,Overall,Overall,1595.1,11.5
Connecticut,EIP,2020-22,2022,23,Overall,Overall,Overall,1603.3,8.2
Connecticut,EIP,2020-22,2022,24,Overall,Overall,Overall,1613.6,10.4
Connecticut,EIP,2020-22,2022,25,Overall,Overall,Overall,1624.6,11
Connecticut,EIP,2020-22,2022,26,Overall,Overall,Overall,1633.3,8.7
Connecticut,EIP,2020-22,2022,27,Overall,Overall,Overall,1647.3,14
Connecticut,EIP,2020-22,2022,28,Overall,Overall,Overall,1660.5,13.2
Connecticut,EIP,2020-22,2022,29,Overall,Overall,Overall,1674.3,13.8
Connecticut,EIP,2020-22,2022,30,Overall,Overall,Overall,1689.6,15.3
Connecticut,EIP,2020-22,2022,31,Overall,Overall,Overall,1705.7,16.1
Connecticut,EIP,2020-22,2022,32,Overall,Overall,Overall,1719.3,13.6
Connecticut,EIP,2020-22,2022,33,Overall,Overall,Overall,1733.2,13.9
Connecticut,EIP,2020-22,2022,34,Overall,Overall,Overall,1747.2,14
Connecticut,EIP,2020-22,2022,35,Overall,Overall,Overall,1759.8,12.5
Connecticut,EIP,2020-22,2022,36,Overall,Overall,Overall,1773.5,13.7
Connecticut,EIP,2020-22,2022,37,Overall,Overall,Overall,1788.7,15.2
Connecticut,EIP,2020-22,2022,38,Overall,Overall,Overall,1805.7,17.1
Connecticut,EIP,2020-22,2022,39,Overall,Overall,Overall,1819.2,13.5
Connecticut,EIP,2020-22,2022,40,Overall,Overall,Overall,1833.7,14.4
Connecticut,EIP,2020-22,2022,41,Overall,Overall,Overall,1850.4,16.8
Connecticut,EIP,2020-22,2022,42,Overall,Overall,Overall,1867.2,16.8
Connecticut,EIP,2020-22,2022,43,Overall,Overall,Overall,1880.2,13
Connecticut,EIP,2020-22,2022,44,Overall,Overall,Overall,1893.9,13.7
Connecticut,EIP,2020-22,2022,45,Overall,Overall,Overall,1906.9,12.9
Connecticut,EIP,2020-22,2022,46,Overall,Overall,Overall,1917.7,10.9
Connecticut,EIP,2020-22,2022,47,Overall,Overall,Overall,1933.5,15.8
Connecticut,EIP,2020-22,2022,48,Overall,Overall,Overall,1951.4,17.9
Connecticut,EIP,2020-22,2022,49,Overall,Overall,Overall,1970.3,18.9
Connecticut,EIP,2020-22,2022,50,Overall,Overall,Overall,1989.5,19.2
Connecticut,EIP,2020-22,2022,51,Overall,Overall,Overall,2011,21.5
Connecticut,EIP,2020-22,2022,52,Overall,Overall,Overall,2041,30
Connecticut,EIP,2020-22,2023,1,Overall,Overall,Overall,2067.5,26.4
Connecticut,EIP,2020-22,2023,2,Overall,Overall,Overall,2093.8,26.3
Connecticut,EIP,2020-22,2023,3,Overall,Overall,Overall,2113.5,19.7
Connecticut,EIP,2020-22,2023,4,Overall,Overall,Overall,2130.6,17.1
Connecticut,EIP,2020-22,2023,5,Overall,Overall,Overall,2143.4,12.8
Connecticut,EIP,2020-22,2023,6,Overall,Overall,Overall,2157.5,14.1
Connecticut,EIP,2020-22,2023,7,Overall,Overall,Overall,2168.9,11.3
Connecticut,EIP,2020-22,2023,8,Overall,Overall,Overall,2178.4,9.5
Connecticut,EIP,2020-22,2023,9,Overall,Overall,Overall,2185.4,7
Connecticut,EIP,2020-22,2023,10,Overall,Overall,Overall,2191.5,6.1
Connecticut,EIP,2020-22,2023,11,Overall,Overall,Overall,2197.6,6.1
Connecticut,EIP,2020-22,2023,12,Overall,Overall,Overall,2202.9,5.3
Connecticut,EIP,2020-22,2023,13,Overall,Overall,Overall,2208.2,5.2
Connecticut,EIP,2020-22,2023,14,Overall,Overall,Overall,2212.9,4.7
Connecticut,EIP,2020-22,2023,15,Overall,Overall,Overall,2216.5,3.7
Connecticut,EIP,2020-22,2023,16,Overall,Overall,Overall,2220.8,4.2
Connecticut,EIP,2020-22,2023,17,Overall,Overall,Overall,2223.6,2.9
Connecticut,EIP,2020-22,2023,18,Overall,Overall,Overall,2226,2.4
Connecticut,EIP,2020-22,2023,19,Overall,Overall,Overall,2228.3,2.3
Connecticut,EIP,2020-22,2023,20,Overall,Overall,Overall,2230.1,1.8
Connecticut,EIP,2020-22,2023,21,Overall,Overall,Overall,2232.2,2.2
Connecticut,EIP,2020-22,2023,22,Overall,Overall,Overall,2233.6,1.4
Connecticut,EIP,2020-22,2023,23,Overall,Overall,Overall,2235.3,1.7
Connecticut,EIP,2020-22,2023,24,Overall,Overall,Overall,2237.4,2.1
Connecticut,EIP,2020-22,2023,25,Overall,Overall,Overall,2239,1.7
Connecticut,EIP,2020-22,2023,26,Overall,Overall,Overall,2241.3,2.3
Connecticut,EIP,2020-22,2023,27,Overall,Overall,Overall,2243.3,2
Connecticut,EIP,2020-22,2023,28,Overall,Overall,Overall,2245.2,1.9
Connecticut,EIP,2020-22,2023,29,Overall,Overall,Overall,2246.6,1.5
Connecticut,EIP,2020-22,2023,30,Overall,Overall,Overall,2249.2,2.6
Connecticut,EIP,2020-22,2023,31,Overall,Overall,Overall,2252.8,3.6
Connecticut,EIP,2020-22,2023,32,Overall,Overall,Overall,2257.6,4.8
Connecticut,EIP,2020-22,2023,33,Overall,Overall,Overall,2263,5.4
Connecticut,EIP,2020-22,2023,34,Overall,Overall,Overall,2268.2,5.2
Connecticut,EIP,2020-22,2023,35,Overall,Overall,Overall,2273.2,4.9
Entire Network,COVID-NET,2020-22,2020,10,Overall,Overall,Overall,0.1,0.1
Entire Network,EIP,2020-22,2020,10,Overall,Overall,Overall,0.1,0.1
Entire Network,IHSP,2020-22,2020,10,Overall,Overall,Overall,0,0
Entire Network,IHSP,2020-22,2020,11,Overall,Overall,Overall,0.2,0.2
Entire Network,EIP,2020-22,2020,11,Overall,Overall,Overall,0.8,0.7
Entire Network,COVID-NET,2020-22,2020,11,Overall,Overall,Overall,0.8,0.6
Entire Network,COVID-NET,2020-22,2020,12,Overall,Overall,Overall,3.7,2.9
Entire Network,EIP,2020-22,2020,12,Overall,Overall,Overall,3.9,3.1
Entire Network,IHSP,2020-22,2020,12,Overall,Overall,Overall,2.2,2
Entire Network,IHSP,2020-22,2020,13,Overall,Overall,Overall,8,5.8
Entire Network,EIP,2020-22,2020,13,Overall,Overall,Overall,11.9,8
Entire Network,COVID-NET,2020-22,2020,13,Overall,Overall,Overall,11.3,7.7
Entire Network,COVID-NET,2020-22,2020,14,Overall,Overall,Overall,20.8,9.5
Entire Network,EIP,2020-22,2020,14,Overall,Overall,Overall,21.6,9.7
Entire Network,IHSP,2020-22,2020,14,Overall,Overall,Overall,16.5,8.5
Entire Network,IHSP,2020-22,2020,15,Overall,Overall,Overall,23.4,6.8
Entire Network,EIP,2020-22,2020,15,Overall,Overall,Overall,31.2,9.6
Entire Network,COVID-NET,2020-22,2020,15,Overall,Overall,Overall,30.1,9.2
Entire Network,COVID-NET,2020-22,2020,16,Overall,Overall,Overall,40,9.9
Entire Network,EIP,2020-22,2020,16,Overall,Overall,Overall,41.6,10.4
Entire Network,IHSP,2020-22,2020,16,Overall,Overall,Overall,30.4,7
Entire Network,IHSP,2020-22,2020,17,Overall,Overall,Overall,36.6,6.2
Entire Network,EIP,2020-22,2020,17,Overall,Overall,Overall,51.6,10.1
Entire Network,COVID-NET,2020-22,2020,17,Overall,Overall,Overall,49.5,9.5
Entire Network,COVID-NET,2020-22,2020,18,Overall,Overall,Overall,58.9,9.4
Entire Network,EIP,2020-22,2020,18,Overall,Overall,Overall,61.7,10
Entire Network,IHSP,2020-22,2020,18,Overall,Overall,Overall,42.1,5.6
Entire Network,IHSP,2020-22,2020,19,Overall,Overall,Overall,46.3,4.2
Entire Network,EIP,2020-22,2020,19,Overall,Overall,Overall,70.6,8.9
Entire Network,COVID-NET,2020-22,2020,19,Overall,Overall,Overall,67.1,8.2
Entire Network,COVID-NET,2020-22,2020,20,Overall,Overall,Overall,74.8,7.7
Entire Network,EIP,2020-22,2020,20,Overall,Overall,Overall,78.9,8.3
Entire Network,IHSP,2020-22,2020,20,Overall,Overall,Overall,50.3,4
Entire Network,IHSP,2020-22,2020,21,Overall,Overall,Overall,54.8,4.5
Entire Network,EIP,2020-22,2020,21,Overall,Overall,Overall,86.7,7.9
Entire Network,COVID-NET,2020-22,2020,21,Overall,Overall,Overall,82.1,7.4
Entire Network,COVID-NET,2020-22,2020,22,Overall,Overall,Overall,88.3,6.1
Entire Network,EIP,2020-22,2020,22,Overall,Overall,Overall,93.2,6.5
Entire Network,IHSP,2020-22,2020,22,Overall,Overall,Overall,58.8,4
Entire Network,IHSP,2020-22,2020,23,Overall,Overall,Overall,61.6,2.8
Entire Network,EIP,2020-22,2020,23,Overall,Overall,Overall,98.4,5.2
Entire Network,COVID-NET,2020-22,2020,23,Overall,Overall,Overall,93.1,4.8
Entire Network,COVID-NET,2020-22,2020,24,Overall,Overall,Overall,97.1,4
Entire Network,EIP,2020-22,2020,24,Overall,Overall,Overall,102.5,4.2
Entire Network,IHSP,2020-22,2020,24,Overall,Overall,Overall,64.7,3.1
Entire Network,IHSP,2020-22,2020,25,Overall,Overall,Overall,67.8,3.1
Entire Network,EIP,2020-22,2020,25,Overall,Overall,Overall,106.6,4.1
Entire Network,COVID-NET,2020-22,2020,25,Overall,Overall,Overall,101.1,4
Entire Network,COVID-NET,2020-22,2020,26,Overall,Overall,Overall,105.6,4.5
Entire Network,EIP,2020-22,2020,26,Overall,Overall,Overall,111.3,4.6
Entire Network,IHSP,2020-22,2020,26,Overall,Overall,Overall,71.8,4
Entire Network,IHSP,2020-22,2020,27,Overall,Overall,Overall,75.9,4.1
Entire Network,EIP,2020-22,2020,27,Overall,Overall,Overall,117.5,6.3
Entire Network,COVID-NET,2020-22,2020,27,Overall,Overall,Overall,111.6,6
Entire Network,COVID-NET,2020-22,2020,28,Overall,Overall,Overall,119.2,7.7
Entire Network,EIP,2020-22,2020,28,Overall,Overall,Overall,125.6,8.1
Entire Network,IHSP,2020-22,2020,28,Overall,Overall,Overall,81.2,5.2
Entire Network,IHSP,2020-22,2020,29,Overall,Overall,Overall,86.5,5.3
Entire Network,EIP,2020-22,2020,29,Overall,Overall,Overall,134.1,8.6
Entire Network,COVID-NET,2020-22,2020,29,Overall,Overall,Overall,127.3,8.1
Entire Network,COVID-NET,2020-22,2020,30,Overall,Overall,Overall,134.9,7.6
Entire Network,EIP,2020-22,2020,30,Overall,Overall,Overall,142.1,8
Entire Network,IHSP,2020-22,2020,30,Overall,Overall,Overall,91.8,5.3
Entire Network,IHSP,2020-22,2020,31,Overall,Overall,Overall,96.4,4.7
Entire Network,EIP,2020-22,2020,31,Overall,Overall,Overall,149.4,7.3
Entire Network,COVID-NET,2020-22,2020,31,Overall,Overall,Overall,141.8,6.9
Entire Network,COVID-NET,2020-22,2020,32,Overall,Overall,Overall,148.1,6.3
Entire Network,EIP,2020-22,2020,32,Overall,Overall,Overall,156.1,6.7
Entire Network,IHSP,2020-22,2020,32,Overall,Overall,Overall,100.3,3.9
Entire Network,IHSP,2020-22,2020,33,Overall,Overall,Overall,103.5,3.1
Entire Network,EIP,2020-22,2020,33,Overall,Overall,Overall,162.2,6.1
Entire Network,COVID-NET,2020-22,2020,33,Overall,Overall,Overall,153.7,5.7
Entire Network,COVID-NET,2020-22,2020,34,Overall,Overall,Overall,159,5.2
Entire Network,EIP,2020-22,2020,34,Overall,Overall,Overall,167.7,5.6
Entire Network,IHSP,2020-22,2020,34,Overall,Overall,Overall,106.7,3.2
Entire Network,IHSP,2020-22,2020,35,Overall,Overall,Overall,109.5,2.8
Entire Network,EIP,2020-22,2020,35,Overall,Overall,Overall,172.4,4.7
Entire Network,COVID-NET,2020-22,2020,35,Overall,Overall,Overall,163.4,4.4
Entire Network,COVID-NET,2020-22,2020,36,Overall,Overall,Overall,167.4,4
Entire Network,EIP,2020-22,2020,36,Overall,Overall,Overall,176.6,4.2
Entire Network,IHSP,2020-22,2020,36,Overall,Overall,Overall,112.4,2.9
Entire Network,IHSP,2020-22,2020,37,Overall,Overall,Overall,115.2,2.8
Entire Network,EIP,2020-22,2020,37,Overall,Overall,Overall,180.6,4
Entire Network,COVID-NET,2020-22,2020,37,Overall,Overall,Overall,171.3,3.9
Entire Network,COVID-NET,2020-22,2020,38,Overall,Overall,Overall,175.1,3.8
Entire Network,EIP,2020-22,2020,38,Overall,Overall,Overall,184.6,4
Entire Network,IHSP,2020-22,2020,38,Overall,Overall,Overall,118.2,3
Entire Network,IHSP,2020-22,2020,39,Overall,Overall,Overall,122.5,4.3
Entire Network,EIP,2020-22,2020,39,Overall,Overall,Overall,188.9,4.3
Entire Network,COVID-NET,2020-22,2020,39,Overall,Overall,Overall,179.4,4.3
Entire Network,COVID-NET,2020-22,2020,40,Overall,Overall,Overall,183.7,4.4
Entire Network,EIP,2020-22,2020,40,Overall,Overall,Overall,193.3,4.4
Entire Network,IHSP,2020-22,2020,40,Overall,Overall,Overall,126.7,4.2
Entire Network,IHSP,2020-22,2020,41,Overall,Overall,Overall,132.3,5.6
Entire Network,EIP,2020-22,2020,41,Overall,Overall,Overall,198.7,5.4
Entire Network,COVID-NET,2020-22,2020,41,Overall,Overall,Overall,189.2,5.5
Entire Network,COVID-NET,2020-22,2020,42,Overall,Overall,Overall,195.4,6.2
Entire Network,EIP,2020-22,2020,42,Overall,Overall,Overall,205,6.3
Entire Network,IHSP,2020-22,2020,42,Overall,Overall,Overall,138,5.7
Entire Network,IHSP,2020-22,2020,43,Overall,Overall,Overall,144.9,6.9
Entire Network,EIP,2020-22,2020,43,Overall,Overall,Overall,212.5,7.5
Entire Network,COVID-NET,2020-22,2020,43,Overall,Overall,Overall,202.9,7.4
Entire Network,COVID-NET,2020-22,2020,44,Overall,Overall,Overall,212,9.2
Entire Network,EIP,2020-22,2020,44,Overall,Overall,Overall,221.7,9.2
Entire Network,IHSP,2020-22,2020,44,Overall,Overall,Overall,153.8,8.9
Entire Network,IHSP,2020-22,2020,45,Overall,Overall,Overall,165.5,11.7
Entire Network,EIP,2020-22,2020,45,Overall,Overall,Overall,233.9,12.1
Entire Network,COVID-NET,2020-22,2020,45,Overall,Overall,Overall,224.1,12.1
Entire Network,COVID-NET,2020-22,2020,46,Overall,Overall,Overall,239.8,15.7
Entire Network,EIP,2020-22,2020,46,Overall,Overall,Overall,249.7,15.8
Entire Network,IHSP,2020-22,2020,46,Overall,Overall,Overall,180.4,15
Entire Network,IHSP,2020-22,2020,47,Overall,Overall,Overall,196.1,15.6
Entire Network,EIP,2020-22,2020,47,Overall,Overall,Overall,267.8,18.1
Entire Network,COVID-NET,2020-22,2020,47,Overall,Overall,Overall,257.5,17.8
Entire Network,COVID-NET,2020-22,2020,48,Overall,Overall,Overall,276.1,18.5
Entire Network,EIP,2020-22,2020,48,Overall,Overall,Overall,287.2,19.4
Entire Network,IHSP,2020-22,2020,48,Overall,Overall,Overall,209.7,13.7
Entire Network,IHSP,2020-22,2020,49,Overall,Overall,Overall,223.7,13.9
Entire Network,EIP,2020-22,2020,49,Overall,Overall,Overall,307.6,20.4
Entire Network,COVID-NET,2020-22,2020,49,Overall,Overall,Overall,295.5,19.4
Entire Network,COVID-NET,2020-22,2020,50,Overall,Overall,Overall,315.4,19.9
Entire Network,EIP,2020-22,2020,50,Overall,Overall,Overall,328.4,20.9
Entire Network,IHSP,2020-22,2020,50,Overall,Overall,Overall,237.7,14
Entire Network,IHSP,2020-22,2020,51,Overall,Overall,Overall,249.1,11.4
